EAN,size,brand,color,category,heelType,shoeType,shoeWidth,heelHeight,returnable,name [el_CY],name [en_GB],updateOnDelta,refinementColor,variantGroupCode,jiniusSkuMatchCode,longDescription [el_CY],shortDescription [en_GB],mainImage.source,mainImage.original_url,shortDescription [el_CY],secondary_image_1.source,secondary_image_1.original_url,secondary_image_2.source,secondary_image_2.original_url,secondary_image_3.source,secondary_image_3.original_url,longDescription [en_GB],fashionMaterial,name,longDescription,shortDescription,mirakl_product_id,group_id1,name [en_GB,group_id2,final_group_id,final_group_id_clip_strict,manual_group_id,manual_group_name
[],46,NIKE,White / Black / Red,FaMeShSneakers,,,,,true,"Zoom pegasus 40 ""eliud kipchoge""","Zoom pegasus 40 ""eliud kipchoge""",,white,2e4c352a-eb6a-45b0-80e6-e1bc976046aa,[],,"ZOOM PEGASUS 40 ""Eliud Kipchoge""",https://media-prod-eu-1.mirakl.net/SOURCE/515cae954d274be4970b42c57f27ea09,https://administrator.athlokinisi.com.cy/product_catalog/groups/175667/fj0686-100.jpg,"ZOOM PEGASUS 40 ""Eliud Kipchoge""",https://media-prod-eu-1.mirakl.net/SOURCE/2c70bc0121cc431aa9d819340c865283,https://administrator.athlokinisi.com.cy/product_catalog/groups/175667/pics/fj0686-100_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/4cd6869f71ae4eeea3fc7e72fca66f57,https://administrator.athlokinisi.com.cy/product_catalog/groups/175667/pics/fj0686-100_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/3e93aa51185c4862a25ae6da706f4069,https://administrator.athlokinisi.com.cy/product_catalog/groups/175667/pics/fj0686-100_3.jpg,,,,,,dea1a687-39ab-4780-8126-a79664ede91c,10.0,"Zoom pegasus 40 ""eliud kipchoge""",11,11,11,11.0,Nike Pegasus 40 sneakers
[],44,JORDAN,Black / Gold,FaMeShSneakers,,,,,true,Aeroready 11 comfort low shoes,Air  11 comfort low shoes,,black,b0b7ab82-a3d0-4eb9-8fe2-a46b3b81fb2b,[],,AIR  11 COMFORT LOW SHOES,https://media-prod-eu-1.mirakl.net/SOURCE/a1d30d3e69cc4ba9bb93879c44475f7d,https://administrator.athlokinisi.com.cy/product_catalog/groups/134466/do0613-007.jpg,AIR  11 COMFORT LOW SHOES,https://media-prod-eu-1.mirakl.net/SOURCE/e053edd6271b4543b54ef4093a110cc1,https://administrator.athlokinisi.com.cy/product_catalog/groups/134466/pics/do0613-007_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/0430cd904bf346a8a0e8848f30d061f4,https://administrator.athlokinisi.com.cy/product_catalog/groups/134466/pics/do0613-007_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/3b7584c09c62412f834ec1f8852134e7,https://administrator.athlokinisi.com.cy/product_catalog/groups/134466/pics/do0613-007_3.jpg,,,,,,a221af62-a61d-4880-8509-215a482c7951,11.0,Air  11 comfort low shoes,12,12,12,12.0,Jordan Air 11 comfort low sneakers
[],39,SKECHERS,Black,FaWoShSneakers,,,,,true,Bobs b flex,Bobs b flex,,black,46d709ec-c631-4ec2-b817-0aa0dd272ad2,[],,"Elevate your look with athletic style and comfort wearing skechers bobs sport™ b flex hi <br>
- Flying hi. This lace-up fashion sneaker features an engineered knit upper with a cushioned skechers memory foam™ comfort insole. For every bobs® purchase, a donation is made to animals in need.<br>
<br>
Features:<br>
Insole skechers memory foam<br>
Lightweight cushioning midsole<br>
Knit upper<br>
Flexible traction outsole<br>
Lace closure",https://media-prod-eu-1.mirakl.net/SOURCE/97c7c75f32de4ee1ad89dfd5630f02aa,https://privesports.com.cy/product_catalog/groups/171848/117385-bbk-black.jpg,"Elevate your look with athletic style and comfort wearing skechers bobs sport™ b flex hi <br>
- Flying hi. This lace-up fashion sneaker features an engineered knit upper with a cushioned skechers memory foam™ comfort insole. For every bobs® purchase, a donation is made to animals in need.<br>
<br>
Features:<br>
Insole skechers memory foam<br>
Lightweight cushioning midsole<br>
Knit upper<br>
Flexible traction outsole<br>
Lace closure",https://media-prod-eu-1.mirakl.net/SOURCE/2c237ace8a2142ebba00c67526fa4d07,https://privesports.com.cy/product_catalog/groups/171848/pics/117385-bbk-black_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/8663eb1c57164f64961b35001b0aea92,https://privesports.com.cy/product_catalog/groups/171848/pics/117385-bbk-black_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/0096a754784e467786ab674c2d901ee8,https://privesports.com.cy/product_catalog/groups/171848/pics/117385-bbk-black_3.jpg,,,,,,28738d69-87c5-4d0e-8fcc-da09abb2e7e6,12.0,Bobs b flex,13,13,13,13.0,Skechers Bobs b flex
[],45.5,NIKE,Black / Kkhaki,FaMeShSneakers,,,,,true,Nike Air max 90 gore-tex,Nike Air max 90 gore-tex,,,c2565b58-d80e-4e31-9627-f41fff5b9a4d,[],,NIKE AIR MAX 90 GORE-TEX,https://media-prod-eu-1.mirakl.net/SOURCE/36342ba9ac214664849d0a8f0ad388f1,https://www.sneakershero.com/product_catalog/groups/161745/dj9779-001.jpg,,https://media-prod-eu-1.mirakl.net/SOURCE/569703c0ec324f2fb49e47960ed41c70,https://www.sneakershero.com/product_catalog/groups/161745/pics/dj9779-001_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/9ae41c31469245288555d432cccaa1ea,https://www.sneakershero.com/product_catalog/groups/161745/pics/dj9779-001_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/df18da53278e45fda400232f08c2ae54,https://www.sneakershero.com/product_catalog/groups/161745/pics/dj9779-001_3.jpg,,,,,,fd095e6e-f32b-4d99-81e3-39de9b77f2a4,13.0,Nike Air max 90 gore-tex,14,14,14,14.0,Nike Air max 90 gore-tex
[],38,BUFFALO,Beige,FaWoShSneakers,,,,,true,Cld chai,Cld chai,,beige,23d8f34b-3c2b-420b-ab72-c145f03e972d,[],,CLD CHAI,https://media-prod-eu-1.mirakl.net/SOURCE/b9f391ee18b545f08c63148d5cb75d54,https://administrator.athlokinisi.com.cy/product_catalog/groups/191986/1636175.jpg,CLD CHAI,https://media-prod-eu-1.mirakl.net/SOURCE/0d53f4ace8244c95b9d873bd66744053,https://administrator.athlokinisi.com.cy/product_catalog/groups/191986/pics/1636175_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/42c4a4d0088b46f5bb2a4d28ab765d06,https://administrator.athlokinisi.com.cy/product_catalog/groups/191986/pics/1636175_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/a3b25c3377c54402ba2a6971005e5e7b,https://administrator.athlokinisi.com.cy/product_catalog/groups/191986/pics/1636175_3.jpg,,,,,,2dfcf05e-a881-4edf-ad15-2dfa1ea5fba2,14.0,Cld chai,16,16,16,15.0,Buffalo CLD chai
[],44,PUMA,Puma Black-puma Black,FaMeShSneakers,,,,,true,,Puma all-day active,,black,b545ec00-cdcb-4820-a8c1-5ac308c57d8c,[],,<html><body><p>PUMA All-Day Active</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/eb2e3afd18564ce5839ad8db30f540cc,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/386269-01.jpg?updated=20221123142116,,https://media-prod-eu-1.mirakl.net/SOURCE/9ae51d8bb8f8457f8d555a476fda44eb,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/386269-01_1.jpg?updated=20221123142118,https://media-prod-eu-1.mirakl.net/SOURCE/2999995fc2cb4f19a63cc9ce0c7e7ed4,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/386269-01_2.jpg?updated=20221123142119,https://media-prod-eu-1.mirakl.net/SOURCE/f5d4f6235acc4a789bb7815331f15dac,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/386269-01_3.jpg?updated=20221123142120,,,,,,42a79a39-7b14-4d66-aca0-15e8d909e222,15.0,Puma all-day active,17,17,17,16.0,Puma all-day active
[],US 12.5/EU 47,ASICS,Black/veraman,FaMeShSneakers,,,,,true,Asics men's gel-contend 9,Asics men's gel-contend 9,,,82ab56a4-1200-4a9a-ab19-ccdb729d278c,[],,"The GEL-CONTEND™ 9 running shoe provides good neutral cushioning and durability.An engineered mesh upper stretches with the foot’s natural motion and creates a comfortable fit. Meanwhile, the synthetic stitching on the overlays helps create a more supportive foothold.The midsole features GEL™ technology and AMPLIFOAM+ cushioning. These technologies help increase durability while creating a softer feel underfoot.Additionally, a TRUSSTIC™ support unit and wrap-up outsole improve stability while allowing your feet to move freely.•Rearfoot GEL™ technology cushioning improves impact absorption and creates a softer feeling at footstrike•Jacquard mesh upper improves airflow•OrthoLite™ sockliner offers excellent step-in comfort•Flex grooves in the outsole improve flexibility•Synthetic stitching on the overlays improves support•AMPLIFOAM+ cushioning helps improve durability•GUIDANCE LINE™ technology provides a more consistent stride•At least 20% of the shoe’s main upper material is made with recycled materials to reduce waste and carbon emissions•The sockliner is produced with the solution dyeing process that reduces water usage by approximately 33% and carbon emissions by approximately 45% compared to the conventional dyeing technology",https://media-prod-eu-1.mirakl.net/SOURCE/829b912babcc4fbda7a73207943ec3b4,https://s3.gy.digital/famousports/uploads/asset/data/379530/1011B881-004_1.jpg,,https://media-prod-eu-1.mirakl.net/SOURCE/636ef57b559f4424afeddbf5a4115506,https://s3.gy.digital/famousports/uploads/asset/data/379478/1011B881-004_19.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/c22f725f09db4417a9e208deac4dfb04,https://s3.gy.digital/famousports/uploads/asset/data/379480/1011B881-004_20.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/d18fa6e581c847e6ad4b4e7875b915c8,https://s3.gy.digital/famousports/uploads/asset/data/379541/1011B881-004_17.jpg,,,,,,de2090e0-00de-4273-847e-24b07160e7fd,16.0,Asics men's gel-contend 9,18,18,18,17.0,Asics gel-contend 9
[],40.5,NIKE,White / White,FaMeShSneakers,,,,,true,Court vision mid next nature shoes,Court vision mid next nature shoes,,white,ed54363c-0343-4df9-bc2a-7e9a775ba200,[],,COURT VISION MID NEXT NATURE SHOES,https://media-prod-eu-1.mirakl.net/SOURCE/2a10b48404514e8ba1f919f02a02884a,https://administrator.athlokinisi.com.cy/product_catalog/groups/132334/dn3577-100.jpg,COURT VISION MID NEXT NATURE SHOES,https://media-prod-eu-1.mirakl.net/SOURCE/4db0a4bec494466bb5d1a77ac72a3946,https://administrator.athlokinisi.com.cy/product_catalog/groups/132334/pics/dn3577-100_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/489a98d9802e481bb5c25426e49b041f,https://administrator.athlokinisi.com.cy/product_catalog/groups/132334/pics/dn3577-100_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/39f6aab300b743c391c305b22d8bd2c1,https://administrator.athlokinisi.com.cy/product_catalog/groups/132334/pics/dn3577-100_3.jpg,,,,,,dce1d3dc-e7da-4a98-9d80-765de9e93953,17.0,Court vision mid next nature shoes,19,19,19,18.0,Nike Court vision mid next nature
[],36,REVERSE,Black,FaWoShSneakers,,,,,true,Reverse black sneakers,Reverse black sneakers,,black,1e908e13-5247-4bf7-a065-a5df8c2cad38,[],<html><body><p>Αυτα τα sneakers ειναι ενα κομματι που πρεπει να εχετε. Ειναι ευκολο να φορεθουν και να προσαρμοστουν με καθε στυλ και ντυσιμο.</p></body></html>,<html><body><p>Reverse black sneakers</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/77b353345c394cb4a3bd1c4a58c3b368,https://powersoft365customers.blob.core.windows.net/he35078-christou-bros-trading-ltd/Models/QUEENI-BLK.jpg,,https://media-prod-eu-1.mirakl.net/SOURCE/104ebcf4e75d428ba6d937619e7f63a9,https://powersoft365customers.blob.core.windows.net/he35078-christou-bros-trading-ltd/Models/QUEENI-BLK_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/aee02da0490e49fe95c583ff2d5e9654,https://powersoft365customers.blob.core.windows.net/he35078-christou-bros-trading-ltd/Models/QUEENI-BLK_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/b907798724514311ae9d69ddd00dffcd,https://powersoft365customers.blob.core.windows.net/he35078-christou-bros-trading-ltd/Models/QUEENI-BLK_3.jpg,<html><body><p>These sneakers are a must have piece. They are easy to wear and adjust with every outfit.</p></body></html>,,,,,589b3a12-572a-417f-bec0-0020a96f6fbe,18.0,Reverse black sneakers,20,20,20,19.0,Reverse black sneakers
[],41,SKECHERS,Black,FaMeShSneakers,,,,,true,D'lux walker 2.0 - relaxed fit™ w/ Air-coOLED memory foam,D'lux walker 2.0 - relaxed fit™ w/ Air-coOLED memory foam,,black,4f8cc2b8-60b9-4bed-b0b0-347858d5260b,[],,D'LUX WALKER 2.0 - RELAXED FIT™ W/ AIR-COOLED MEMORY FOAM,https://media-prod-eu-1.mirakl.net/SOURCE/73f20eefc14a4b378555bea9daed1932,https://administrator.athlokinisi.com.cy/product_catalog/groups/195441/232714-bklm.jpg,D'LUX WALKER 2.0 - RELAXED FIT™ W/ AIR-COOLED MEMORY FOAM,https://media-prod-eu-1.mirakl.net/SOURCE/1aeb5006369f4713ae108cd6a4cf464d,https://administrator.athlokinisi.com.cy/product_catalog/groups/195441/pics/232714-bklm_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/3f364a09b1cd4bdd822e299b538e5936,https://administrator.athlokinisi.com.cy/product_catalog/groups/195441/pics/232714-bklm_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/4d638c327df9437fbfda52bfd9740114,https://administrator.athlokinisi.com.cy/product_catalog/groups/195441/pics/232714-bklm_4.jpg,,,,,,1fa9fd5b-9940-4bf8-9bea-3ec5b619d2d8,19.0,D'lux walker 2.0 - relaxed fit™ w/ Air-coOLED memory foam,21,21,21,20.0,Skechers D’lux walker 2.0
[],UK -10/EU 45 1/3,ADIDAS,Black/black,FaMeShSneakers,,,,,true,Adidas men solarcontrol 2 (hp9648),Adidas men solarcontrol 2 (hp9648),,black,286ba7c0-9bc7-48d9-a31c-a8527074b8a1,[],,"Chase mental clarity, finish lines or that glorious runner’s high. No matter why or how you run, these running shoes support your goals. A workhorse pair you can wear every day, they’re packed with total comfort in the form of energy-returning BOOST. adidas LEP 2.0 helps guide your foot from heel strike to toe off, and the mesh upper offers targeted lockdown zones for added support.Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.. Regular fit. Zoned engineered mesh upper",https://media-prod-eu-1.mirakl.net/SOURCE/eeedc41e9ecc454abe3ca8749c28d93e,https://s3.gy.digital/famousports/uploads/asset/data/326740/HP9648_1.jpg,,https://media-prod-eu-1.mirakl.net/SOURCE/da91c6e4dce84eea9b12147b9c76b1dc,https://s3.gy.digital/famousports/uploads/asset/data/326739/HP9648_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/fa8cb5292bcd4465ad19da7f9f519555,https://s3.gy.digital/famousports/uploads/asset/data/326738/HP9648_3.jpg,,,,,,,,901969c1-efce-49ea-8507-1ce23115754c,20.0,Adidas men solarcontrol 2 (hp9648),22,22,22,21.0,Adidas Solarcontrol 2 HP9648
[],41,PUMA,Black / White / Gold,FaWoShSneakers,,,,,true,Club II era,Club II era,,black,57caa5ba-83e9-4191-88c3-c8b7842d7e67,[],,CLUB II ERA,https://media-prod-eu-1.mirakl.net/SOURCE/cc56fdb3b87c4249b907f6aa9a2adcef,https://administrator.athlokinisi.com.cy/product_catalog/groups/193640/397447-02.jpg,CLUB II ERA,https://media-prod-eu-1.mirakl.net/SOURCE/a2daca3bfae14b6fb5784b23b453d66f,https://administrator.athlokinisi.com.cy/product_catalog/groups/193640/pics/397447-02_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/3e218d3a2a5a48c88206b853abb648d2,https://administrator.athlokinisi.com.cy/product_catalog/groups/193640/pics/397447-02_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/e9501c34565b47a7a4d57020992b37e5,https://administrator.athlokinisi.com.cy/product_catalog/groups/193640/pics/397447-02_3.jpg,,,,,,0fba49fc-cf54-4efc-b0be-609d05a5e3e1,21.0,Club II era,23,23,23,22.0,Puma Club II era
[],42,ADIDAS,Grey,FaMeShSneakers,,,,,true,Solarcontrol 2 men,Solarcontrol 2 men,,grey,d3a13e6c-7e81-4f90-ac4b-bcdf3d8d3c6f,[],,"Regular fit<br>Lace closure<br>Zoned engineered mesh upper<br>Stable, supportive feel<br>adidas LEP 2.0<br>BOOST midsole<br><br>Midsole drop: 10 Mickey Mouse (heel: 36 Mickey Mouse / forefoot: 26 mm)<br><br><br><br><br>N/A<br>Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.<br>Hundreds of BOOST capsules fused together and designed for incredible energy return.<br>The evolution of our legendary torsion system. Fitted to the outsole for a stride with response.<br>A full-length top-loaded EVA control platform helps guide each stride forward.<br><br>",https://media-prod-eu-1.mirakl.net/SOURCE/6850f8bfb0614b38a7428b8b4a9860fd,https://administrator.athlokinisi.com.cy/product_catalog/groups/164859/hp9645.jpg,"Regular fit<br>Lace closure<br>Zoned engineered mesh upper<br>Stable, supportive feel<br>adidas LEP 2.0<br>BOOST midsole<br><br>Midsole drop: 10 Mickey Mouse (heel: 36 Mickey Mouse / forefoot: 26 mm)<br><br><br><br><br>N/A<br>Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.<br>Hundreds of BOOST capsules fused together and designed for incredible energy return.<br>The evolution of our legendary torsion system. Fitted to the outsole for a stride with response.<br>A full-length top-loaded EVA control platform helps guide each stride forward.<br><br>",https://media-prod-eu-1.mirakl.net/SOURCE/af4768b40667486f87dda156b93bcfaa,https://administrator.athlokinisi.com.cy/product_catalog/groups/164859/pics/hp9645_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/efaa253db23b478294a72ae8e602dc24,https://administrator.athlokinisi.com.cy/product_catalog/groups/164859/pics/hp9645_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/d2bcd4cdb4894b5b8f6df82c0c0eea02,https://administrator.athlokinisi.com.cy/product_catalog/groups/164859/pics/hp9645_3.jpg,,,,,,74e1424e-483f-4b61-9a9d-960fcf6dc716,22.0,Solarcontrol 2 men,24,24,24,21.0,Adidas Solarcontrol 2 HP9648
[],43,ADIDAS,Blue,FaMeShSneakers,,,,,true,Duramo mens,Duramo mens,,blue,bb471f10-663d-4f55-9147-b418848bede1,[],,"A stable, lightweight running shoe made in part with recycled materials<br>
Training to achieve a new personal best, or just trying to make it to the bus stop on time? Whatever your goal, wherever you're going, the adidas duramo sl shoes put some snap into your step with lightmotion cushioning that is light, responsive and sculpted for comfort. The airy mesh upper keeps your feet feeling cool and dry no matter how much of a sweat you're working up.<br>
<br>
Details<br>
.Regular fit<br>
.Lace closure<br>
.Mono mesh upper<br>
.Lightweight, stable feel<br>
.Textile lining<br>
.Lightmotion cushioning<br>
.Weight: 295 g (size uk 8.5)<br>
.Midsole drop: 9.5 mm (heel: 33 mm / forefoot: 23.5 mm)<br>
.Adiwear outsole<br>
.Upper contains a minimum of 50% recycled content<br>
.Product colour: arctic night / cloud white / lucid lemon<br>
.Product code: if7868",https://media-prod-eu-1.mirakl.net/SOURCE/305f8c348c7e4387b6d4b4dc896316a5,https://privesports.com.cy/product_catalog/groups/142739/if7868-blue.jpg,"A stable, lightweight running shoe made in part with recycled materials<br>
Training to achieve a new personal best, or just trying to make it to the bus stop on time? Whatever your goal, wherever you're going, the adidas duramo sl shoes put some snap into your step with lightmotion cushioning that is light, responsive and sculpted for comfort. The airy mesh upper keeps your feet feeling cool and dry no matter how much of a sweat you're working up.<br>
<br>
Details<br>
.Regular fit<br>
.Lace closure<br>
.Mono mesh upper<br>
.Lightweight, stable feel<br>
.Textile lining<br>
.Lightmotion cushioning<br>
.Weight: 295 g (size uk 8.5)<br>
.Midsole drop: 9.5 mm (heel: 33 mm / forefoot: 23.5 mm)<br>
.Adiwear outsole<br>
.Upper contains a minimum of 50% recycled content<br>
.Product colour: arctic night / cloud white / lucid lemon<br>
.Product code: if7868",https://media-prod-eu-1.mirakl.net/SOURCE/111dd3fd82a34f99b2e5d6a54bee7899,https://privesports.com.cy/product_catalog/groups/142739/pics/if7868-blue_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/d66fb0af02bd499389445c858073fd04,https://privesports.com.cy/product_catalog/groups/142739/pics/if7868-blue_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/2539c4015808406f9666260cdac9d85b,https://privesports.com.cy/product_catalog/groups/142739/pics/if7868-blue_3.jpg,,,,,,aeea41c0-e60c-4680-bf2f-ddaa3e440394,23.0,Duramo mens,25,25,25,23.0,Adidas duramo
[],40.5,NIKE,Grey,FaMeShSneakers,,,,,true,Ispa link,Ispa link,,grey,fc3e193b-785d-475f-8fb2-7280436f3ba7,[],,"Just 2 pieces, zero glue and a whole lot of comfort—the ispa link will change how you think about shoes. Constructed with interlocking components and guided by nike's circular-design philosophy, each pair is created with the intent to use as few materials as possible. But don't worry—even with this pared-down design, the underfoot sensation is pure bliss. Your foot rests right on top of the ultra-soft foam midsole. An airy knit upper creates a bootie-like fit that hugs your foot with every step. Get going, keep going, it's as easy as 1, 2. And when you're finished, there's no need to take them apart. Simply drop 'em off at a participating nike store to help extend their life.",https://media-prod-eu-1.mirakl.net/SOURCE/155b8c832ddf40528916dd328e8c56af,https://privesports.com.cy/product_catalog/groups/142058/cn2269-002-grey.jpg,"Just 2 pieces, zero glue and a whole lot of comfort—the ispa link will change how you think about shoes. Constructed with interlocking components and guided by nike's circular-design philosophy, each pair is created with the intent to use as few materials as possible. But don't worry—even with this pared-down design, the underfoot sensation is pure bliss. Your foot rests right on top of the ultra-soft foam midsole. An airy knit upper creates a bootie-like fit that hugs your foot with every step. Get going, keep going, it's as easy as 1, 2. And when you're finished, there's no need to take them apart. Simply drop 'em off at a participating nike store to help extend their life.",https://media-prod-eu-1.mirakl.net/SOURCE/e8b8e62450934bd18fcfd1d460cb8c52,https://privesports.com.cy/product_catalog/groups/142058/pics/cn2269-002-grey_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/60d41adbe9db4470a5c9d874beaa95ea,https://privesports.com.cy/product_catalog/groups/142058/pics/cn2269-002-grey_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/e59ff5ea82f24928995f77d758b267be,https://privesports.com.cy/product_catalog/groups/142058/pics/cn2269-002-grey_3.jpg,,,,,,8059b31d-ea0a-4662-ac69-10885cfd1e0c,24.0,Ispa link,26,26,26,24.0,Nike ispa link
[],42,ADIDAS ORIGINALS,Green,FaWoShSneakers,,,,,true,Adidas campus 00s,Adidas campus 00s,,green,509c03b4-8c8a-4af6-ab7d-17275f4c0a57,[],,ADIDAS CAMPUS 00s,https://media-prod-eu-1.mirakl.net/SOURCE/f85f2892aedc4a95ba4dd6cf132da527,https://www.sneakershero.com/product_catalog/groups/185570/h03472.jpg,,https://media-prod-eu-1.mirakl.net/SOURCE/1c848c1af07b448a809f0640d29a1343,https://www.sneakershero.com/product_catalog/groups/185570/pics/h03472_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/d224bf43a7064c0ba0406458c91f8d01,https://www.sneakershero.com/product_catalog/groups/185570/pics/h03472_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/47171659a1514a68a4645b549c43c38c,https://www.sneakershero.com/product_catalog/groups/185570/pics/h03472_3.jpg,,,,,,47c12816-82b8-445c-9f8d-603fe5b5c0c2,25.0,Adidas campus 00s,27,27,27,25.0,Adidas Campus 00s Women
[],42,LACOSTE,White,FaMeShSneakers,,,,,true,T-clip,T-clip,,white,276480a7-984f-4531-b95e-fd62ec6fa655,[],,"A tribute to lacoste's sporting heritage, inspired by the classic sideline model. T-clip's leather upper and suede trim fuse '80s aesthetics with the last word in comfort.<br>
<br>
-Leather upper<br>
-Suede trim<br>
-Textile lining, ortholite sole<br>
-Rubber outsole",https://media-prod-eu-1.mirakl.net/SOURCE/269df53231ef450da49688ab829de8a5,https://privesports.com.cy/product_catalog/groups/154426/46SMA0072BR042.jpg,"A tribute to lacoste's sporting heritage, inspired by the classic sideline model. T-clip's leather upper and suede trim fuse '80s aesthetics with the last word in comfort.<br>
<br>
-Leather upper<br>
-Suede trim<br>
-Textile lining, ortholite sole<br>
-Rubber outsole",https://media-prod-eu-1.mirakl.net/SOURCE/8899fd88e7f14c7ca24c9aa1ea962c52,https://privesports.com.cy/product_catalog/groups/154426/pics/46sma0072br042-white_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/fb60094b81ba4c0c88d1bd852896c1be,https://privesports.com.cy/product_catalog/groups/154426/pics/46sma0072br042-white_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/7a92799d36ce405884a67618a6ccfbfd,https://privesports.com.cy/product_catalog/groups/154426/pics/46sma0072br042-white_3.jpg,,,,,,a3350e15-9e25-497d-860e-daccdb7db5c4,26.0,T-clip,28,28,28,112.0,Skechers D'lites
